ticker,date,open,high,low,close
BTC,2017-06-04,2545.43,2559.79,2478.18,2524.06
BTC,2017-06-05,2524.06,2705.38,2523.92,2704.96
BTC,2017-06-06,2704.96,2931.24,2699.68,2870.5
BTC,2017-06-07,2870.5,2880.95,2626.56,2691.51
BTC,2017-06-08,2691.51,2808.41,2623.61,2798.78
BTC,2017-06-09,2798.78,2852.07,2786.07,2811.43
BTC,2017-06-10,2811.43,2914.19,2807.36,2900.25
BTC,2017-06-11,2900.25,2977.86,2867.25,2973.45
BTC,2017-06-12,2973.45,2985.06,2483.63,2656.77
BTC,2017-06-13,2656.77,2784.77,2647.44,2712.99
BTC,2017-06-14,2712.99,2803.72,2348.99,2467.27
BTC,2017-06-15,2467.27,2521.6,2125.56,2442.46
BTC,2017-06-16,2442.46,2536.42,2335.28,2508.58
BTC,2017-06-17,2508.58,2690.71,2454.81,2655.1
BTC,2017-06-18,2655.1,2676.04,2488.59,2539.56
BTC,2017-06-19,2539.56,2617.75,2518.78,2616.82
BTC,2017-06-20,2616.82,2800.48,2613.98,2754.38
BTC,2017-06-21,2754.38,2804.41,2624.35,2677.62
BTC,2017-06-22,2677.62,2757.32,2623.17,2722.84
BTC,2017-06-23,2722.84,2759.66,2699.48,2710.37
BTC,2017-06-24,2710.37,2741.56,2540.35,2590.05
BTC,2017-06-25,2590.05,2660.66,2472.37,2541.62
BTC,2017-06-26,2541.62,2584.75,2327.26,2446.05
BTC,2017-06-27,2446.05,2585.06,2309.63,2583.75
BTC,2017-06-28,2583.75,2616.95,2490.11,2577.74
BTC,2017-06-29,2577.74,2605.86,2526.51,2558.37
BTC,2017-06-30,2558.37,2576.28,2469.54,2480.61
BTC,2017-07-01,2480.61,2529.62,2387.47,2424.61
BTC,2017-07-02,2424.61,2555.34,2375.86,2536.46
BTC,2017-07-03,2536.46,2617.48,2506.3,2572.47
BTC,2017-07-04,2572.47,2658.73,2569.99,2617.32
BTC,2017-07-05,2617.32,2642.74,2562.04,2627.86
BTC,2017-07-06,2627.86,2634.84,2581.8,2614.24
BTC,2017-07-07,2614.24,2617.48,2484.73,2513.88
BTC,2017-07-08,2513.88,2568.73,2480.62,2564.86
BTC,2017-07-09,2564.86,2576.73,2509.65,2511.43
BTC,2017-07-10,2511.43,2530.34,2271.79,2344.02
BTC,2017-07-11,2344.02,2412.75,2265.48,2324.29
BTC,2017-07-12,2324.29,2424.82,2262.08,2403.09
BTC,2017-07-13,2403.09,2436.66,2334.96,2362.44
BTC,2017-07-14,2362.44,2370.53,2165.36,2234.17
BTC,2017-07-15,2234.17,2237.13,1974.03,1975.08
BTC,2017-07-16,1975.08,2044.41,1808.99,1914.09
BTC,2017-07-17,1914.09,2233.83,1913.79,2233.39
BTC,2017-07-18,2233.39,2400.74,2164.59,2320.23
BTC,2017-07-19,2320.23,2412.38,2243.13,2282.58
BTC,2017-07-20,2282.58,2932.81,2282.11,2866.02
BTC,2017-07-21,2866.02,2873.96,2622.54,2675.08
BTC,2017-07-22,2675.08,2876.71,2658.59,2836.53
BTC,2017-07-23,2836.53,2856.67,2675.65,2756.61
BTC,2017-07-24,2756.61,2798.89,2715.69,2763.42
BTC,2017-07-25,2763.42,2779.08,2472.62,2582.58
BTC,2017-07-26,2582.58,2631.73,2441.54,2559.21
BTC,2017-07-27,2559.21,2712.92,2547.74,2691.88
BTC,2017-07-28,2691.88,2843.78,2683.59,2806.75
BTC,2017-07-29,2806.75,2812.13,2699.42,2733.5
BTC,2017-07-30,2733.5,2773.06,2621.68,2766.49
BTC,2017-07-31,2766.49,2916.3,2723.05,2883.27
BTC,2017-08-01,2883.27,2946.02,2659.62,2746.99
BTC,2017-08-02,2746.99,2773.8,2668.87,2720.53
BTC,2017-08-03,2720.53,2822.88,2717.62,2809.99
BTC,2017-08-04,2809.99,2892.67,2779.51,2878.49
BTC,2017-08-05,2878.49,3344.01,2875.91,3262.8
BTC,2017-08-06,3262.8,3295.07,3166.52,3232.03
BTC,2017-08-07,3232.03,3425.13,3198.51,3401.91
BTC,2017-08-08,3401.91,3494.87,3357.15,3429.38
BTC,2017-08-09,3429.38,3437.15,3251.03,3348.79
BTC,2017-08-10,3348.79,3453.84,3322.92,3425.67
BTC,2017-08-11,3425.67,3706.48,3409.79,3654.37
BTC,2017-08-12,3654.37,3967.26,3611.36,3871.62
BTC,2017-08-13,3871.62,4189.42,3847.31,4062.6
BTC,2017-08-14,4062.6,4336.71,3978.95,4327.94
BTC,2017-08-15,4327.94,4436.48,3837.13,4161.66
BTC,2017-08-16,4161.66,4398.06,3938.62,4387.4
BTC,2017-08-17,4387.4,4487.5,4194.1,4278.92
BTC,2017-08-18,4278.92,4362.73,3978.28,4105.37
BTC,2017-08-19,4105.37,4189.68,3957.46,4150.45
BTC,2017-08-20,4150.45,4182.29,4034.4,4066.6
BTC,2017-08-21,4066.6,4097.25,3966.93,4005.1
BTC,2017-08-22,4005.1,4142.68,3612.21,4089.7
BTC,2017-08-23,4089.7,4255.62,4070.49,4141.09
BTC,2017-08-24,4141.09,4364.11,4111.71,4318.35
BTC,2017-08-25,4318.35,4461.71,4292.63,4364.41
BTC,2017-08-26,4364.41,4379.28,4263.28,4352.3
BTC,2017-08-27,4352.3,4408.18,4321.12,4345.75
BTC,2017-08-28,4345.75,4403.13,4195.23,4390.31
BTC,2017-08-29,4390.31,4647.83,4350.22,4597.31
BTC,2017-08-30,4597.31,4644.06,4491.79,4583.02
BTC,2017-08-31,4583.02,4765.07,4580.13,4735.11
BTC,2017-09-01,4735.11,4925.23,4690.17,4921.85
BTC,2017-09-02,4921.85,4976.52,4448.64,4573.8
BTC,2017-09-03,4573.8,4719.78,4397.74,4612.92
BTC,2017-09-04,4612.92,4621.01,4098.58,4267.45
BTC,2017-09-05,4267.45,4496.67,4004.62,4409.08
BTC,2017-09-06,4409.08,4660.04,4401.53,4618.71
BTC,2017-09-07,4618.71,4690.55,4493.2,4635.6
BTC,2017-09-08,4635.6,4699.59,4130.88,4326.45
BTC,2017-09-09,4326.45,4402.15,4185.33,4335.13
BTC,2017-09-10,4335.13,4338.08,4032.15,4245.89
BTC,2017-09-11,4245.89,4364.42,4134.62,4217.9
BTC,2017-09-12,4217.9,4387.76,4074.97,4158.92
BTC,2017-09-13,4158.92,4174.58,3752.01,3870.29
BTC,2017-09-14,3870.29,3930.69,3218.98,3243.08
BTC,2017-09-15,3243.08,3824.43,2979.88,3713.76
BTC,2017-09-16,3713.76,3893.67,3551.83,3698.92
BTC,2017-09-17,3698.92,3796.56,3485.83,3689.61
BTC,2017-09-18,3689.61,4122.75,3689.0,4100.28
BTC,2017-09-19,4100.28,4120.71,3852.22,3907.96
BTC,2017-09-20,3907.96,4053.04,3846.76,3882.16
BTC,2017-09-21,3882.16,3912.79,3576.54,3617.27
BTC,2017-09-22,3617.27,3753.51,3505.81,3600.83
BTC,2017-09-23,3600.83,3813.39,3563.18,3788.02
BTC,2017-09-24,3788.02,3790.89,3633.88,3667.52
BTC,2017-09-25,3667.52,3971.5,3665.67,3932.83
BTC,2017-09-26,3932.83,3982.31,3858.75,3892.7
BTC,2017-09-27,3892.7,4232.35,3882.08,4212.2
BTC,2017-09-28,4212.2,4274.64,4112.88,4195.65
BTC,2017-09-29,4195.65,4237.51,4030.37,4172.79
BTC,2017-09-30,4172.79,4383.27,4164.25,4360.62
BTC,2017-10-01,4360.62,4412.62,4258.32,4403.09
BTC,2017-10-02,4403.09,4477.38,4364.67,4401.32
BTC,2017-10-03,4401.32,4435.99,4230.73,4314.18
BTC,2017-10-04,4314.18,4355.29,4183.57,4218.66
BTC,2017-10-05,4218.66,4365.76,4143.35,4321.44
BTC,2017-10-06,4321.44,4422.15,4296.93,4371.94
BTC,2017-10-07,4371.94,4472.92,4319.48,4435.81
BTC,2017-10-08,4435.81,4622.87,4419.36,4611.7
BTC,2017-10-09,4611.7,4875.38,4556.15,4777.49
BTC,2017-10-10,4777.49,4930.0,4722.81,4763.36
BTC,2017-10-11,4763.36,4874.89,4718.6,4824.2
BTC,2017-10-12,4824.2,5432.63,4814.98,5432.62
BTC,2017-10-13,5432.62,5852.78,5391.97,5637.26
BTC,2017-10-14,5637.26,5839.62,5568.86,5824.71
BTC,2017-10-15,5824.71,5862.69,5448.22,5688.14
BTC,2017-10-16,5677.35,5795.33,5576.1,5759.33
BTC,2017-10-17,5759.25,5773.32,5521.09,5598.58
BTC,2017-10-18,5598.58,5601.3,5114.87,5575.83
BTC,2017-10-19,5576.71,5737.41,5517.62,5698.65
BTC,2017-10-20,5698.62,6075.32,5611.39,5993.11
BTC,2017-10-21,5993.11,6187.2,5874.54,6006.65
BTC,2017-10-22,6006.65,6070.56,5722.98,5982.86
BTC,2017-10-23,5982.86,6048.98,5644.22,5903.61
BTC,2017-10-24,5903.61,5904.63,5463.41,5513.08
BTC,2017-10-25,5513.08,5747.96,5375.64,5734.0
BTC,2017-10-26,5734.0,5970.4,5689.92,5887.61
BTC,2017-10-27,5887.62,5997.83,5692.32,5764.56
BTC,2017-10-28,5764.56,5871.04,5654.8,5726.61
BTC,2017-10-29,5726.61,6295.43,5679.37,6147.52
BTC,2017-10-30,6147.7,6226.18,6018.97,6124.28
BTC,2017-10-31,6124.28,6467.2,6090.83,6451.24
BTC,2017-11-01,6449.1,6738.74,6355.0,6737.78
BTC,2017-11-02,6737.78,7339.91,6737.77,7024.81
BTC,2017-11-03,7024.81,7445.62,6938.93,7152.12
BTC,2017-11-04,7146.98,7492.24,6957.84,7363.8
BTC,2017-11-05,7363.8,7599.44,7284.33,7389.55
BTC,2017-11-06,7389.55,7429.7,6934.73,6959.23
BTC,2017-11-07,6959.27,7222.37,6957.8,7102.75
BTC,2017-11-08,7102.23,7869.1,7026.97,7444.36
BTC,2017-11-09,7444.36,7457.12,7040.83,7129.59
BTC,2017-11-10,7129.59,7318.97,6406.05,6565.8
BTC,2017-11-11,6565.8,6821.5,6197.87,6339.86
BTC,2017-11-12,6339.87,6490.53,5493.64,5878.13
BTC,2017-11-13,5878.09,6760.15,5828.34,6522.45
BTC,2017-11-14,6522.45,6728.59,6419.18,6597.06
BTC,2017-11-15,6597.06,7330.06,6596.94,7283.22
BTC,2017-11-16,7283.02,7964.64,7119.17,7853.68
BTC,2017-11-17,7853.68,8000.19,7534.7,7699.95
BTC,2017-11-18,7699.95,7857.52,7458.9,7780.91
BTC,2017-11-19,7781.02,8100.87,7675.41,8042.64
BTC,2017-11-20,8042.64,8294.12,7947.28,8244.69
BTC,2017-11-21,8245.87,8368.36,7819.06,8099.97
BTC,2017-11-22,8099.92,8304.37,8091.63,8234.55
BTC,2017-11-23,8234.5,8266.55,8012.35,8013.41
BTC,2017-11-24,8013.38,8332.94,7900.17,8200.8
BTC,2017-11-25,8203.45,8761.98,8153.7,8754.69
BTC,2017-11-26,8754.62,9474.62,8746.56,9318.42
BTC,2017-11-27,9318.42,9733.61,9316.84,9733.2
BTC,2017-11-28,9732.63,9969.58,9638.2,9906.04
BTC,2017-11-29,9906.04,11417.8,8938.7,9837.86
BTC,2017-11-30,9848.05,10689.1,9023.77,9946.76
BTC,2017-12-01,9947.08,10942.8,9420.93,10861.5
BTC,2017-12-02,10861.5,11175.2,10715.5,10912.7
BTC,2017-12-03,10912.7,11851.1,10578.4,11246.2
BTC,2017-12-04,11244.2,11624.6,10917.8,11623.9
BTC,2017-12-05,11624.4,11901.9,11486.1,11667.1
BTC,2017-12-06,11667.1,13843.2,11661.8,13749.6
BTC,2017-12-07,13750.1,16879.3,13401.6,16850.3
BTC,2017-12-08,16868.0,17294.8,13906.1,16047.6
BTC,2017-12-09,16048.2,16313.2,13151.5,14843.4
BTC,2017-12-10,14840.0,15783.2,13031.0,15059.6
BTC,2017-12-11,15060.5,17399.2,15024.6,16732.5
BTC,2017-12-12,16733.3,17560.7,16254.5,17083.9
BTC,2017-12-13,17083.9,17268.0,15669.9,16286.8
BTC,2017-12-14,16286.8,16941.1,16023.6,16467.9
BTC,2017-12-15,16467.9,17987.0,16442.2,17604.8
BTC,2017-12-16,17594.1,19587.7,17318.5,19345.5
BTC,2017-12-17,19346.6,19870.6,18750.9,19065.7
BTC,2017-12-18,19065.7,19221.1,18114.4,18972.3
BTC,2017-12-19,18971.2,19022.0,16812.8,17523.7
BTC,2017-12-20,17521.7,17813.6,15642.7,16462.0
BTC,2017-12-21,16461.1,17301.8,14953.0,15632.1
BTC,2017-12-22,15632.1,15823.7,10875.7,13665.0
BTC,2017-12-23,13665.0,15493.2,13356.1,14396.5
BTC,2017-12-24,14396.6,14413.7,12166.5,13790.0
BTC,2017-12-25,13790.0,14467.4,13010.7,13833.5
BTC,2017-12-26,13830.2,16094.7,13748.5,15756.6
BTC,2017-12-27,15757.0,16514.6,14534.7,15416.6
BTC,2017-12-28,15416.3,15505.5,13466.1,14398.7
BTC,2017-12-29,14398.5,15109.8,13951.1,14392.6
BTC,2017-12-30,14392.1,14461.5,11962.1,12531.5
BTC,2017-12-31,12532.4,14241.8,12359.4,13850.4
BTC,2018-01-01,13850.5,13921.5,12877.7,13444.9
BTC,2018-01-02,13444.9,15306.1,12934.2,14754.1
BTC,2018-01-03,14754.1,15435.0,14579.7,15156.6
BTC,2018-01-04,15156.5,15408.7,14244.7,15180.1
BTC,2018-01-05,15180.1,17126.9,14832.4,16954.8
BTC,2018-01-06,16954.8,17252.8,16286.6,17172.3
BTC,2018-01-07,17174.5,17184.8,15791.1,16228.2
BTC,2018-01-08,16228.3,16302.9,13902.3,14976.2
BTC,2018-01-09,14976.2,15390.3,14221.5,14468.5
BTC,2018-01-10,14468.1,14919.5,13450.5,14919.5
BTC,2018-01-11,14920.4,14980.0,12826.0,13308.1
BTC,2018-01-12,13308.1,14129.1,12851.9,13841.2
BTC,2018-01-13,13841.2,14595.0,13830.3,14243.1
BTC,2018-01-14,14244.1,14415.7,13031.9,13638.6
BTC,2018-01-15,13638.6,14355.8,13416.7,13632.0
BTC,2018-01-16,13634.6,13648.8,10032.7,11282.5
BTC,2018-01-17,11282.5,11736.3,9205.38,11162.7
BTC,2018-01-18,11162.7,12018.4,10642.3,11175.5
BTC,2018-01-19,11175.5,11780.5,10867.2,11521.8
BTC,2018-01-20,11521.8,13031.0,11502.1,12783.9
BTC,2018-01-21,12783.5,12787.3,11101.7,11549.9
BTC,2018-01-22,11550.0,11913.7,10067.8,10814.5
BTC,2018-01-23,10814.5,11388.5,9980.5,10858.2
BTC,2018-01-24,10853.8,11531.6,10506.5,11429.0
BTC,2018-01-25,11428.1,11741.9,10942.5,11202.7
BTC,2018-01-26,11203.1,11652.3,10348.8,10814.6
BTC,2018-01-27,10812.5,11635.4,10810.7,11504.8
BTC,2018-01-28,11506.3,12060.8,11370.2,11800.9
BTC,2018-01-29,11801.5,11859.2,11092.4,11130.2
BTC,2018-01-30,11131.8,11282.7,9875.93,10242.7
BTC,2018-01-31,10241.3,10374.0,9702.56,10141.6
BTC,2018-02-01,10139.2,10279.8,8727.41,9052.98
BTC,2018-02-02,9045.87,9221.4,7791.78,8801.43
BTC,2018-02-03,8799.94,9500.81,8197.71,9133.51
BTC,2018-02-04,9127.35,9398.27,7906.13,8433.93
BTC,2018-02-05,8438.75,8449.31,6630.24,6842.69
BTC,2018-02-06,6836.63,7926.24,5969.52,7644.83
BTC,2018-02-07,7646.42,8572.68,7209.41,7863.87
BTC,2018-02-08,7863.87,8642.25,7555.8,8253.94
BTC,2018-02-09,8255.79,8742.14,7781.02,8593.7
BTC,2018-02-10,8596.6,9075.66,8180.08,8580.38
BTC,2018-02-11,8575.8,8594.88,7862.79,8315.35
BTC,2018-02-12,8315.02,8924.21,8037.91,8900.54
BTC,2018-02-13,8905.16,8996.06,8386.92,8578.59
BTC,2018-02-14,8580.25,9455.85,8511.25,9455.85
BTC,2018-02-15,9456.51,10222.7,9364.81,10088.4
BTC,2018-02-16,10093.4,10302.4,9723.28,10221.4
BTC,2018-02-17,10218.5,10970.8,10075.8,10950.3
BTC,2018-02-18,10958.9,11287.9,10161.0,10603.8
BTC,2018-02-19,10601.8,11263.8,10338.3,11096.4
BTC,2018-02-20,11095.7,11802.0,11074.2,11443.8
BTC,2018-02-21,11410.9,11435.6,10267.1,10487.8
BTC,2018-02-22,10486.6,10941.2,9757.93,9971.59
BTC,2018-02-23,9972.0,10420.6,9606.13,10169.5
BTC,2018-02-24,10166.8,10525.6,9398.07,9631.16
BTC,2018-02-25,9631.58,9872.44,9330.08,9692.76
BTC,2018-02-26,9691.52,10456.8,9412.63,10370.5
BTC,2018-02-27,10371.5,10877.8,10154.8,10756.2
BTC,2018-02-28,10751.3,11067.8,10407.8,10435.1
BTC,2018-03-01,10436.9,11086.5,10248.5,10981.2
BTC,2018-03-02,10984.5,11190.9,10802.8,11127.5
BTC,2018-03-03,11129.0,11527.7,10978.5,11409.4
BTC,2018-03-04,11408.8,11522.8,11085.8,11419.2
BTC,2018-03-05,11417.8,11693.5,11417.8,11582.3
BTC,2018-03-06,11583.7,11615.8,10589.5,10783.3
BTC,2018-03-07,10784.1,10912.3,9481.15,9955.82
BTC,2018-03-08,9955.19,10117.4,9092.31,9295.35
BTC,2018-03-09,9290.2,9433.34,8397.35,9245.25
BTC,2018-03-10,9246.44,9518.02,8733.3,8857.16
BTC,2018-03-11,8856.31,9732.64,8485.37,9528.61
BTC,2018-03-12,9523.61,9904.88,8804.32,9069.6
BTC,2018-03-13,9069.07,9485.62,8856.65,9172.47
BTC,2018-03-14,9172.06,9358.58,7968.15,8195.38
BTC,2018-03-15,8196.88,8430.73,7699.24,8338.49
BTC,2018-03-16,8338.17,8612.73,7928.01,8503.46
BTC,2018-03-17,8503.87,8524.8,7766.11,8028.06
BTC,2018-03-18,8026.23,8293.12,7336.29,8165.37
BTC,2018-03-19,8167.32,8711.79,8133.46,8522.47
BTC,2018-03-20,8523.35,9053.34,8341.59,8965.18
BTC,2018-03-21,8965.51,9180.67,8781.89,8850.45
BTC,2018-03-22,8849.7,9104.17,8503.82,8707.28
BTC,2018-03-23,8709.07,8778.7,8310.63,8673.0
BTC,2018-03-24,8671.15,9022.01,8600.51,8652.18
BTC,2018-03-25,8649.89,8690.04,8397.47,8640.39
BTC,2018-03-26,8641.87,8669.04,7870.01,7895.7
BTC,2018-03-27,7894.7,8275.94,7753.34,8015.04
BTC,2018-03-28,8015.13,8115.93,7752.87,7896.79
BTC,2018-03-29,7896.6,8018.55,6933.91,7093.38
BTC,2018-03-30,7095.14,7340.44,6603.73,6929.03
BTC,2018-03-31,6927.48,7227.02,6763.05,6942.14
BTC,2018-04-01,6942.29,7056.17,6464.83,6845.22
BTC,2018-04-02,6845.83,7131.0,6781.94,7002.86
BTC,2018-04-03,7001.44,7528.7,6999.41,7455.61
BTC,2018-04-04,7452.16,7457.19,6758.28,6845.66
BTC,2018-04-05,6844.76,6933.66,6602.79,6744.7
BTC,2018-04-06,6742.99,6866.35,6526.97,6626.76
BTC,2018-04-07,6626.28,7082.35,6551.0,6994.11
BTC,2018-04-08,6994.45,7128.51,6883.26,7027.22
BTC,2018-04-09,7026.84,7202.88,6633.79,6734.99
BTC,2018-04-10,6733.79,6894.5,6676.82,6891.62
BTC,2018-04-11,6891.54,6986.7,6820.01,6938.74
BTC,2018-04-12,6938.74,8043.58,6796.35,7842.48
BTC,2018-04-13,7842.67,8231.09,7761.54,7889.47
BTC,2018-04-14,7894.58,8190.3,7825.46,8060.12
BTC,2018-04-15,8062.56,8425.7,7990.33,8326.13
BTC,2018-04-16,8327.2,8428.23,7929.79,8036.15
BTC,2018-04-17,8044.67,8185.27,7864.98,7943.6
BTC,2018-04-18,7942.82,8245.47,7896.39,8216.79
BTC,2018-04-19,8216.62,8320.98,8137.2,8299.41
BTC,2018-04-20,8299.4,8572.92,8244.21,8533.44
BTC,2018-04-21,8532.19,9039.46,8532.19,8803.79
BTC,2018-04-22,8802.41,9043.44,8800.7,8941.44
BTC,2018-04-23,8943.08,9023.65,8789.2,8963.12
BTC,2018-04-24,8963.14,9499.35,8942.39,9478.46
BTC,2018-04-25,9479.5,9764.72,8759.0,9171.17
BTC,2018-04-26,9171.41,9178.9,8670.43,9103.79
BTC,2018-04-27,9106.88,9385.58,8948.3,8997.18
BTC,2018-04-28,8995.69,9433.64,8895.54,9295.09
BTC,2018-04-29,9295.97,9551.64,9191.2,9330.88
BTC,2018-04-30,9331.93,9459.12,9134.33,9234.24
BTC,2018-05-01,9233.96,9288.69,8853.75,9085.66
BTC,2018-05-02,9086.88,9264.07,8994.31,9237.04
BTC,2018-05-03,9240.29,9749.4,9172.99,9666.23
BTC,2018-05-04,9665.86,9807.21,9554.1,9727.04
BTC,2018-05-05,9732.19,9967.97,9687.41,9789.07
BTC,2018-05-06,9788.91,9936.16,9443.65,9551.57
BTC,2018-05-07,9551.9,9661.82,9205.97,9404.64
BTC,2018-05-08,9404.66,9471.9,9067.33,9199.07
BTC,2018-05-09,9198.46,9373.46,8988.5,9259.53
BTC,2018-05-10,9259.81,9393.81,9071.49,9114.8
BTC,2018-05-11,9121.77,9121.77,8364.13,8402.96
BTC,2018-05-12,8403.52,8653.71,8226.93,8422.85
BTC,2018-05-13,8421.84,8773.92,8351.24,8672.16
BTC,2018-05-14,8673.12,8879.97,8314.93,8738.22
BTC,2018-05-15,8737.24,8840.6,8449.37,8500.8
BTC,2018-05-16,8498.43,8558.16,8119.47,8282.23
BTC,2018-05-17,8282.25,8466.28,8147.48,8164.51
BTC,2018-05-18,8164.44,8279.44,7940.81,8237.36
BTC,2018-05-19,8237.33,8397.23,8161.66,8216.41
BTC,2018-05-20,8216.32,8586.5,8182.38,8538.82
BTC,2018-05-21,8538.47,8580.34,8348.88,8406.91
BTC,2018-05-22,8407.08,8441.61,8059.96,8075.99
BTC,2018-05-23,8077.33,8107.7,7461.42,7639.62
BTC,2018-05-24,7641.25,7727.38,7284.28,7532.39
BTC,2018-05-25,7532.77,7652.16,7351.28,7451.87
BTC,2018-05-26,7452.34,7622.83,7374.77,7482.05
BTC,2018-05-27,7480.22,7482.1,7257.11,7344.5
BTC,2018-05-28,7343.25,7453.25,7157.53,7171.62
BTC,2018-05-29,7171.8,7531.2,7069.51,7505.89
BTC,2018-05-30,7506.07,7570.24,7298.72,7352.9
BTC,2018-05-31,7353.79,7606.05,7349.53,7558.86
BTC,2018-06-01,7558.12,7614.59,7375.25,7454.8
BTC,2018-06-02,7454.83,7694.88,7452.51,7638.56
BTC,2018-06-03,7638.58,7774.88,7607.73,7701.36
BTC,2018-06-04,7699.13,7758.87,7470.85,7547.51
BTC,2018-06-05,7547.43,7665.57,7395.37,7603.47
BTC,2018-06-06,7601.9,7700.78,7505.43,7672.19
BTC,2018-06-07,7670.89,7754.5,7648.34,7676.57
BTC,2018-06-08,7676.71,7709.47,7560.65,7665.59
BTC,2018-06-09,7665.75,7691.71,7592.9,7633.74
BTC,2018-06-10,7633.69,7636.56,6665.67,6749.77
BTC,2018-06-11,6750.76,6825.84,6654.69,6781.28
BTC,2018-06-12,6779.78,6912.44,6465.44,6548.4
BTC,2018-06-13,6548.44,6622.23,6148.43,6288.15
BTC,2018-06-14,6288.65,6713.8,6282.89,6657.68
BTC,2018-06-15,6657.65,6673.27,6463.21,6485.49
BTC,2018-06-16,6485.51,6566.53,6346.07,6538.22
BTC,2018-06-17,6538.42,6584.18,6465.44,6517.81
BTC,2018-06-18,6517.74,6801.37,6404.08,6723.77
BTC,2018-06-19,6724.34,6833.72,6673.94,6724.73
BTC,2018-06-20,6724.78,6812.54,6569.98,6721.29
BTC,2018-06-21,6720.51,6790.06,6688.24,6713.44
BTC,2018-06-22,6711.03,6748.0,5943.57,6023.75
BTC,2018-06-23,6025.91,6240.75,5967.57,6227.6
BTC,2018-06-24,6225.27,6254.08,5782.48,6166.82
BTC,2018-06-25,6167.37,6344.08,6101.17,6277.78
BTC,2018-06-26,6277.51,6286.11,6152.46,6238.15
BTC,2018-06-27,6238.02,6238.22,6022.34,6130.8
BTC,2018-06-28,6131.15,6191.36,5926.89,5937.94
BTC,2018-06-29,5937.97,5968.38,5816.11,5921.19
BTC,2018-06-30,5921.7,6500.59,5826.01,6333.53
BTC,2018-07-01,6336.48,6427.8,6264.09,6355.72
BTC,2018-07-02,6354.93,6671.89,6277.93,6649.21
BTC,2018-07-03,6647.76,6670.04,6539.94,6609.39
BTC,2018-07-04,6609.92,6775.17,6421.72,6694.0
BTC,2018-07-05,6694.09,6697.69,6457.07,6499.47
BTC,2018-07-06,6499.4,6631.36,6458.46,6588.47
BTC,2018-07-07,6589.55,6623.9,6518.23,6534.6
BTC,2018-07-08,6534.62,6808.33,6526.52,6755.49
BTC,2018-07-09,6755.0,6758.32,6671.72,6718.74
BTC,2018-07-10,6722.57,6802.03,6332.54,6376.55
BTC,2018-07-11,6376.72,6403.26,6280.2,6375.12
BTC,2018-07-12,6374.31,6396.41,6155.52,6175.94
BTC,2018-07-13,6175.11,6346.48,6086.88,6228.84
BTC,2018-07-14,6228.42,6330.32,6190.29,6274.93
BTC,2018-07-15,6274.44,6401.19,6245.76,6388.05
BTC,2018-07-16,6388.45,6718.51,6350.66,6679.49
BTC,2018-07-17,6678.61,7466.94,6675.39,7366.28
BTC,2018-07-18,7365.68,7589.99,7256.15,7339.2
BTC,2018-07-19,7339.26,7515.53,7290.44,7441.48
BTC,2018-07-20,7441.21,7675.06,7279.49,7300.46
BTC,2018-07-21,7300.66,7449.14,7221.15,7407.92
BTC,2018-07-22,7408.48,7565.74,7348.98,7373.14
BTC,2018-07-23,7374.54,7794.46,7346.54,7751.1
BTC,2018-07-24,7750.32,8345.44,7693.37,8251.04
BTC,2018-07-25,8249.16,8479.83,8063.18,8283.21
BTC,2018-07-26,8284.69,8311.38,7927.25,7969.73
BTC,2018-07-27,7971.87,8272.66,7806.26,8258.34
BTC,2018-07-28,8258.11,8262.72,8074.05,8172.06
BTC,2018-07-29,8171.94,8284.65,8124.28,8192.23
BTC,2018-07-30,8191.12,8269.9,7868.73,8132.75
BTC,2018-07-31,8133.18,8206.61,7676.07,7719.07
BTC,2018-08-01,7716.92,7779.94,7474.18,7484.43
BTC,2018-08-02,7484.32,7710.23,7450.5,7536.51
BTC,2018-08-03,7536.02,7575.83,7296.76,7416.71
BTC,2018-08-04,7416.95,7490.3,6940.6,6996.6
BTC,2018-08-05,6997.51,7091.93,6899.85,7061.19
BTC,2018-08-06,7060.41,7159.28,6870.69,6874.07
BTC,2018-08-07,6872.77,7149.4,6685.13,6751.77
BTC,2018-08-08,6755.6,6792.26,6134.29,6304.46
BTC,2018-08-09,6305.63,6630.43,6196.36,6593.6
BTC,2018-08-10,6593.59,6621.11,6030.47,6075.58
BTC,2018-08-11,6078.74,6482.77,6014.78,6394.49
BTC,2018-08-12,6394.68,6472.72,6180.48,6374.74
BTC,2018-08-13,6374.99,6540.68,6160.97,6251.52
BTC,2018-08-14,6251.58,6296.97,5900.11,6116.66
BTC,2018-08-15,6115.94,6609.08,6090.15,6413.64
BTC,2018-08-16,6413.63,6477.64,6223.04,6287.06
BTC,2018-08-17,6287.16,6559.66,6273.17,6524.58
BTC,2018-08-18,6524.45,6619.52,6323.41,6410.26
BTC,2018-08-19,6409.68,6559.85,6330.65,6514.69
BTC,2018-08-20,6514.23,6541.67,6404.35,6432.34
BTC,2018-08-21,6432.37,6505.77,6250.04,6469.49
BTC,2018-08-22,6469.12,6883.46,6316.57,6380.15
BTC,2018-08-23,6379.45,6493.77,6265.58,6486.26
BTC,2018-08-24,6485.91,6718.95,6485.69,6704.59
BTC,2018-08-25,6703.12,6807.12,6684.21,6717.96
BTC,2018-08-26,6717.49,6793.17,6592.58,6698.3
BTC,2018-08-27,6698.07,6779.35,6677.05,6745.97
BTC,2018-08-28,6746.62,7136.57,6738.63,7074.82
